yearStart;locationAbbr;locationDesc;data_value;sample_size;age_years;locationId
2015;WY;Wyoming;NULL;4770;NULL;56
2015;WY;Wyoming;NULL;NULL;NULL;56
2015;WY;Wyoming;NULL;NULL;NULL;56
2015;WY;Wyoming;NULL;NULL;NULL;56
2015;WY;Wyoming;NULL;NULL;NULL;56
2015;WY;Wyoming;NULL;1625;NULL;56
2015;WY;Wyoming;NULL;NULL;NULL;56
2015;WY;Wyoming;NULL;176;NULL;56
2015;WY;Wyoming;NULL;4317;NULL;56
2015;WY;Wyoming;NULL;72;NULL;56
2015;WY;Wyoming;323;624;45 - 54;56
2015;WY;Wyoming;335;350;25 - 34;56
2015;WY;Wyoming;342;448;35 - 44;56
2015;WY;Wyoming;347;1181;55 - 64;56
2015;WY;Wyoming;381;143;18 - 24;56
2015;WY;Wyoming;436;2025;65 or older;56
2015;WY;Wyoming;NULL;1537;NULL;56
2015;WY;Wyoming;NULL;1394;NULL;56
2015;WY;Wyoming;NULL;200;NULL;56
2015;WY;Wyoming;232;357;25 - 34;56
2015;WY;Wyoming;NULL;2772;NULL;56
2015;WY;Wyoming;NULL;1999;NULL;56
2015;WY;Wyoming;NULL;261;NULL;56
2015;WY;Wyoming;NULL;727;NULL;56
2015;WY;Wyoming;NULL;646;NULL;56
2015;WY;Wyoming;NULL;1289;NULL;56
2015;WY;Wyoming;NULL;769;NULL;56
2015;WY;Wyoming;NULL;628;NULL;56
2015;WY;Wyoming;NULL;451;NULL;56
2015;WY;Wyoming;NULL;4771;NULL;56
2015;WY;Wyoming;NULL;NULL;NULL;56
2015;WY;Wyoming;NULL;NULL;NULL;56
2015;WY;Wyoming;NULL;NULL;NULL;56
2015;WY;Wyoming;NULL;NULL;NULL;56
2015;WY;Wyoming;NULL;NULL;NULL;56
2015;WY;Wyoming;NULL;173;NULL;56
2015;WY;Wyoming;NULL;4320;NULL;56
2015;WY;Wyoming;NULL;72;NULL;56
2015;WY;Wyoming;233;1247;55 - 64;56
2015;WY;Wyoming;240;2121;65 or older;56
2015;WY;Wyoming;275;643;45 - 54;56
2015;WY;Wyoming;306;462;35 - 44;56
2015;WY;Wyoming;372;348;25 - 34;56
2015;WY;Wyoming;572;145;18 - 24;56
2015;WY;Wyoming;NULL;206;NULL;56
2015;WY;Wyoming;NULL;1471;NULL;56
2015;WY;Wyoming;NULL;1604;NULL;56
2015;WY;Wyoming;NULL;1667;NULL;56
2015;WY;Wyoming;NULL;2900;NULL;56
2015;WY;Wyoming;NULL;2066;NULL;56
2015;WY;Wyoming;NULL;660;NULL;56
2015;WY;Wyoming;NULL;846;NULL;56
2015;WY;Wyoming;NULL;746;NULL;56
2015;WY;Wyoming;NULL;275;NULL;56
2015;WY;Wyoming;NULL;663;NULL;56
2015;WY;Wyoming;NULL;463;NULL;56
2015;WY;Wyoming;NULL;1313;NULL;56
2015;WY;Wyoming;NULL;4966;NULL;56
2015;WY;Wyoming;NULL;NULL;NULL;56
2015;WY;Wyoming;NULL;NULL;NULL;56
2015;WY;Wyoming;NULL;NULL;NULL;56
2015;WY;Wyoming;NULL;NULL;NULL;56
2015;WY;Wyoming;NULL;NULL;NULL;56
2015;WY;Wyoming;NULL;179;NULL;56
2015;WY;Wyoming;NULL;4490;NULL;56
2015;WY;Wyoming;NULL;75;NULL;56
2015;WY;Wyoming;170;149;18 - 24;56
2015;WY;Wyoming;269;464;35 - 44;56
2015;WY;Wyoming;277;649;45 - 54;56
2015;WY;Wyoming;281;1263;55 - 64;56
2015;WY;Wyoming;315;2158;65 or older;56
2015;WY;Wyoming;NULL;1697;NULL;56
2015;WY;Wyoming;NULL;1620;NULL;56
2015;WY;Wyoming;NULL;1493;NULL;56
2015;WY;Wyoming;NULL;211;NULL;56
2015;WY;Wyoming;NULL;2093;NULL;56
2015;WY;Wyoming;NULL;2947;NULL;56
2015;WY;Wyoming;NULL;1329;NULL;56
2015;WY;Wyoming;NULL;874;NULL;56
2015;WY;Wyoming;NULL;468;NULL;56
2015;WY;Wyoming;NULL;674;NULL;56
2015;WY;Wyoming;NULL;752;NULL;56
2015;WY;Wyoming;NULL;277;NULL;56
2015;WY;Wyoming;NULL;666;NULL;56
2015;WY;Wyoming;NULL;5040;NULL;56
2015;WY;Wyoming;NULL;NULL;NULL;56
2015;WY;Wyoming;NULL;NULL;NULL;56
2015;WY;Wyoming;NULL;NULL;NULL;56
2015;WY;Wyoming;NULL;NULL;NULL;56
2015;WY;Wyoming;NULL;NULL;NULL;56
2015;WY;Wyoming;NULL;75;NULL;56
2015;WY;Wyoming;NULL;4557;NULL;56
2015;WY;Wyoming;NULL;182;NULL;56
2015;US;National;485;43687;35 - 44;59
2015;US;National;494;36024;25 - 34;59
2015;US;National;495;62039;45 - 54;59
2015;US;National;508;86017;55 - 64;59
2015;US;National;534;20204;18 - 24;59
2015;US;National;540;133512;65 or older;59
2015;US;National;NULL;27461;NULL;59
2015;US;National;NULL;103862;NULL;59
2015;US;National;NULL;105337;NULL;59
2015;US;National;NULL;143919;NULL;59
2015;US;National;NULL;219988;NULL;59
2015;US;National;NULL;161495;NULL;59
2015;US;National;NULL;31128;NULL;59
2015;US;National;NULL;50745;NULL;59
2015;US;National;NULL;34646;NULL;59
2015;US;National;NULL;58968;NULL;59
2015;US;National;NULL;46819;NULL;59
2015;US;National;NULL;53156;NULL;59
2015;US;National;NULL;106021;NULL;59
2015;US;National;NULL;381483;NULL;59
2015;US;National;NULL;28573;NULL;59
2015;US;National;NULL;25613;NULL;59
2015;US;National;NULL;146748;NULL;59
2015;US;National;NULL;5547;NULL;59
2015;US;National;NULL;7783;NULL;59
2015;US;National;NULL;299531;NULL;59
2015;US;National;NULL;7027;NULL;59
2015;US;National;NULL;1567;NULL;59
2015;US;National;NULL;673;NULL;59
2015;US;National;170;85255;55 - 64;59
2015;US;National;170;131712;65 or older;59
2015;US;National;186;61491;45 - 54;59
2015;US;National;200;43257;35 - 44;59
2015;US;National;234;35614;25 - 34;59
2015;US;National;299;19924;18 - 24;59
2015;US;National;NULL;26995;NULL;59
2015;US;National;NULL;102491;NULL;59
2015;US;National;NULL;104219;NULL;59
2015;US;National;NULL;142681;NULL;59
2015;US;National;NULL;217571;NULL;59
2015;US;National;NULL;159682;NULL;59
2015;US;National;NULL;30657;NULL;59
2015;US;National;NULL;50080;NULL;59
2015;US;National;NULL;34266;NULL;59
2015;US;National;NULL;57850;NULL;59
2015;US;National;NULL;46367;NULL;59
2015;US;National;NULL;52721;NULL;59
2015;US;National;NULL;105312;NULL;59
2015;US;National;NULL;377253;NULL;59
2015;US;National;NULL;25300;NULL;59
2015;US;National;NULL;225899;NULL;59
2015;US;National;NULL;7694;NULL;59
2015;US;National;NULL;28145;NULL;59
2015;US;National;NULL;296471;NULL;59
2015;US;National;NULL;5464;NULL;59
2015;US;National;NULL;6945;NULL;59
2015;US;National;NULL;1538;NULL;59
2015;US;National;NULL;664;NULL;59
2015;US;National;271;43463;35 - 44;59
2015;US;National;272;35829;25 - 34;59
2015;US;National;296;61732;45 - 54;59
2015;US;National;310;20090;18 - 24;59
2015;US;National;319;85542;55 - 64;59
2015;US;National;396;132200;65 or older;59
2015;US;National;NULL;27269;NULL;59
2015;US;National;NULL;103058;NULL;59
2015;US;National;NULL;104570;NULL;59
2015;US;National;NULL;143065;NULL;59
2015;US;National;NULL;218332;NULL;59
2015;US;National;NULL;160524;NULL;59
2015;US;National;NULL;30904;NULL;59
2015;US;National;NULL;50388;NULL;59
2015;US;National;NULL;34398;NULL;59
2015;US;National;NULL;58280;NULL;59
2015;US;National;NULL;46520;NULL;59
2015;US;National;NULL;52872;NULL;59
2015;US;National;NULL;105494;NULL;59
2015;US;National;NULL;378856;NULL;59
2015;US;National;NULL;25483;NULL;59
2015;US;National;NULL;164757;NULL;59
2015;US;National;NULL;28396;NULL;59
2015;US;National;NULL;7744;NULL;59
2015;US;National;NULL;297412;NULL;59
2015;US;National;NULL;5508;NULL;59
2015;US;National;NULL;6985;NULL;59
2015;US;National;NULL;1551;NULL;59
2015;US;National;NULL;669;NULL;59
2015;US;National;232;137258;65 or older;59
2015;US;National;241;88671;55 - 64;59
2015;US;National;268;63677;45 - 54;59
2015;US;National;306;44271;35 - 44;59
2015;US;National;371;36389;25 - 34;59
2015;US;National;466;20390;18 - 24;59
2015;US;National;NULL;28409;NULL;59
2015;US;National;NULL;106597;NULL;59
2015;US;National;NULL;107739;NULL;59
2015;US;National;NULL;31931;NULL;59
2015;US;National;NULL;51746;NULL;59
2015;US;National;NULL;35278;NULL;59
2015;US;National;NULL;62994;NULL;59
2015;US;National;NULL;47545;NULL;59
2015;US;National;NULL;53836;NULL;59
2015;US;National;NULL;107326;NULL;59
2015;US;National;NULL;390656;NULL;59
2015;US;National;NULL;25955;NULL;59
2015;US;National;NULL;306252;NULL;59
2015;US;National;NULL;5698;NULL;59
2015;US;National;NULL;29470;NULL;59
2015;US;National;NULL;7932;NULL;59
2015;US;National;NULL;1615;NULL;59
2015;US;National;NULL;7183;NULL;59
2015;US;National;NULL;680;NULL;59
2015;US;National;174;20825;18 - 24;59
2015;US;National;218;37044;25 - 34;59
2015;US;National;NULL;109309;NULL;59
2015;US;National;NULL;108516;NULL;59
2015;US;National;NULL;29082;NULL;59
2015;US;National;NULL;167357;NULL;59
2015;US;National;NULL;229292;NULL;59
2015;US;National;NULL;108405;NULL;59
2015;US;National;NULL;54449;NULL;59
2015;US;National;NULL;48158;NULL;59
2015;US;National;NULL;64633;NULL;59
2015;US;National;NULL;35783;NULL;59
2015;US;National;NULL;52626;NULL;59
2015;US;National;NULL;32595;NULL;59
2015;US;National;NULL;396649;NULL;59
2015;US;National;NULL;694;NULL;59
2015;US;National;NULL;8071;NULL;59
2015;US;National;NULL;7306;NULL;59
2015;US;National;NULL;1662;NULL;59
2015;US;National;NULL;310504;NULL;59
2015;US;National;NULL;5823;NULL;59
2015;US;National;NULL;30090;NULL;59
2015;GU;Guam;369;191;65 or older;66
2015;GU;Guam;479;286;35 - 44;66
2015;GU;Guam;487;278;25 - 34;66
2015;GU;Guam;500;289;45 - 54;66
2015;GU;Guam;510;264;55 - 64;66
2015;GU;Guam;548;175;18 - 24;66
2015;GU;Guam;NULL;113;NULL;66
2015;GU;Guam;NULL;548;NULL;66
2015;GU;Guam;NULL;445;NULL;66
2015;GU;Guam;NULL;374;NULL;66
2015;GU;Guam;NULL;792;NULL;66
2015;GU;Guam;NULL;691;NULL;66
2015;GU;Guam;NULL;183;NULL;66
2015;GU;Guam;NULL;261;NULL;66
2015;GU;Guam;NULL;263;NULL;66
2015;GU;Guam;NULL;204;NULL;66
2015;GU;Guam;NULL;126;NULL;66
2015;GU;Guam;NULL;196;NULL;66
2015;GU;Guam;NULL;220;NULL;66
2015;GU;Guam;NULL;291;NULL;66
2015;GU;Guam;NULL;1483;NULL;66
2015;GU;Guam;NULL;NULL;NULL;66
2015;GU;Guam;NULL;NULL;NULL;66
2015;GU;Guam;NULL;NULL;NULL;66
2015;GU;Guam;NULL;430;NULL;66
2015;GU;Guam;NULL;139;NULL;66
2015;GU;Guam;NULL;525;NULL;66
2015;GU;Guam;NULL;125;NULL;66
2015;GU;Guam;NULL;206;NULL;66
2015;GU;Guam;128;189;65 or older;66
2015;GU;Guam;166;262;55 - 64;66
2015;GU;Guam;194;288;45 - 54;66
2015;GU;Guam;230;282;35 - 44;66
2015;GU;Guam;246;174;18 - 24;66
2015;GU;Guam;272;274;25 - 34;66
2015;GU;Guam;NULL;113;NULL;66
2015;GU;Guam;NULL;541;NULL;66
2015;GU;Guam;NULL;370;NULL;66
2015;GU;Guam;NULL;442;NULL;66
2015;GU;Guam;NULL;783;NULL;66
2015;GU;Guam;NULL;686;NULL;66
2015;GU;Guam;NULL;183;NULL;66
2015;GU;Guam;NULL;258;NULL;66
2015;GU;Guam;NULL;125;NULL;66
2015;GU;Guam;NULL;202;NULL;66
2015;GU;Guam;NULL;217;NULL;66
2015;GU;Guam;NULL;194;NULL;66
2015;GU;Guam;NULL;290;NULL;66
2015;GU;Guam;NULL;1469;NULL;66
2015;GU;Guam;NULL;NULL;NULL;66
2015;GU;Guam;NULL;NULL;NULL;66
2015;GU;Guam;NULL;NULL;NULL;66
2015;GU;Guam;NULL;205;NULL;66
2015;GU;Guam;NULL;423;NULL;66
2015;GU;Guam;NULL;519;NULL;66
2015;GU;Guam;NULL;125;NULL;66
2015;GU;Guam;NULL;139;NULL;66
2015;GU;Guam;269;277;25 - 34;66
2015;GU;Guam;302;285;35 - 44;66
2015;GU;Guam;304;175;18 - 24;66
2015;GU;Guam;316;191;65 or older;66
2015;GU;Guam;347;289;45 - 54;66
2015;GU;Guam;398;264;55 - 64;66
2015;GU;Guam;NULL;113;NULL;66
2015;GU;Guam;NULL;373;NULL;66
2015;GU;Guam;NULL;548;NULL;66
2015;GU;Guam;NULL;444;NULL;66
2015;GU;Guam;NULL;791;NULL;66
2015;GU;Guam;NULL;690;NULL;66
2015;GU;Guam;NULL;183;NULL;66
2015;GU;Guam;NULL;126;NULL;66
2015;GU;Guam;NULL;204;NULL;66
2015;GU;Guam;NULL;262;NULL;66
2015;GU;Guam;NULL;196;NULL;66
2015;GU;Guam;NULL;220;NULL;66
2015;GU;Guam;NULL;290;NULL;66
2015;GU;Guam;NULL;1481;NULL;66
2015;GU;Guam;NULL;NULL;NULL;66
2015;GU;Guam;NULL;NULL;NULL;66
2015;GU;Guam;NULL;NULL;NULL;66
2015;GU;Guam;NULL;430;NULL;66
2015;GU;Guam;NULL;523;NULL;66
2015;GU;Guam;NULL;139;NULL;66
2015;GU;Guam;NULL;206;NULL;66
2015;GU;Guam;NULL;125;NULL;66
2015;GU;Guam;209;192;65 or older;66
2015;GU;Guam;211;266;55 - 64;66
2015;GU;Guam;273;297;45 - 54;66
2015;GU;Guam;338;283;35 - 44;66
2015;GU;Guam;409;276;25 - 34;66
2015;GU;Guam;414;177;18 - 24;66
2015;GU;Guam;NULL;115;NULL;66
2015;GU;Guam;NULL;374;NULL;66
2015;GU;Guam;NULL;549;NULL;66
2015;GU;Guam;NULL;450;NULL;66
2015;GU;Guam;NULL;802;NULL;66
2015;GU;Guam;NULL;689;NULL;66
2015;GU;Guam;NULL;186;NULL;66
2015;GU;Guam;NULL;128;NULL;66
2015;GU;Guam;NULL;218;NULL;66
2015;GU;Guam;NULL;295;NULL;66
2015;GU;Guam;NULL;206;NULL;66
2015;GU;Guam;NULL;197;NULL;66
2015;GU;Guam;NULL;1491;NULL;66
2015;GU;Guam;NULL;NULL;NULL;66
2015;GU;Guam;NULL;NULL;NULL;66
2015;GU;Guam;NULL;NULL;NULL;66
2015;GU;Guam;NULL;206;NULL;66
2015;GU;Guam;NULL;529;NULL;66
2015;GU;Guam;NULL;432;NULL;66
2015;GU;Guam;NULL;140;NULL;66
2015;GU;Guam;NULL;125;NULL;66
2015;GU;Guam;202;180;18 - 24;66
2015;GU;Guam;238;281;25 - 34;66
2015;GU;Guam;326;291;35 - 44;66
2015;GU;Guam;336;298;45 - 54;66
2015;GU;Guam;337;269;55 - 64;66
2015;GU;Guam;511;195;65 or older;66
2015;GU;Guam;NULL;455;NULL;66
2015;GU;Guam;NULL;379;NULL;66
2015;GU;Guam;NULL;559;NULL;66
2015;GU;Guam;NULL;118;NULL;66
2015;GU;Guam;NULL;700;NULL;66
2015;GU;Guam;NULL;814;NULL;66
2015;GU;Guam;NULL;297;NULL;66
2015;GU;Guam;NULL;199;NULL;66
2015;GU;Guam;NULL;222;NULL;66
2015;GU;Guam;NULL;210;NULL;66
2015;GU;Guam;NULL;129;NULL;66
2015;GU;Guam;NULL;270;NULL;66
2015;GU;Guam;NULL;187;NULL;66
2015;GU;Guam;NULL;1514;NULL;66
2015;GU;Guam;NULL;NULL;NULL;66
2015;GU;Guam;NULL;NULL;NULL;66
2015;GU;Guam;NULL;NULL;NULL;66
2015;GU;Guam;NULL;142;NULL;66
2015;GU;Guam;NULL;126;NULL;66
2015;GU;Guam;NULL;440;NULL;66
2015;GU;Guam;NULL;207;NULL;66
2015;GU;Guam;NULL;540;NULL;66
2015;PR;Puerto Rico;293;999;55 - 64;72
2015;PR;Puerto Rico;297;851;45 - 54;72
2015;PR;Puerto Rico;302;1683;65 or older;72
2015;PR;Puerto Rico;333;665;35 - 44;72
2015;PR;Puerto Rico;390;613;25 - 34;72
2015;PR;Puerto Rico;462;419;18 - 24;72
2015;PR;Puerto Rico;NULL;1085;NULL;72
2015;PR;Puerto Rico;NULL;1327;NULL;72
2015;PR;Puerto Rico;NULL;1306;NULL;72
2015;PR;Puerto Rico;NULL;1491;NULL;72
2015;PR;Puerto Rico;NULL;3333;NULL;72
2015;PR;Puerto Rico;NULL;1897;NULL;72
2015;PR;Puerto Rico;NULL;2034;NULL;72
2015;PR;Puerto Rico;NULL;899;NULL;72
2015;PR;Puerto Rico;NULL;1220;NULL;72
2015;PR;Puerto Rico;NULL;417;NULL;72
2015;PR;Puerto Rico;NULL;314;NULL;72
2015;PR;Puerto Rico;NULL;184;NULL;72
2015;PR;Puerto Rico;NULL;162;NULL;72
2015;PR;Puerto Rico;NULL;5230;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;5179;NULL;72
2015;PR;Puerto Rico;22;1682;65 or older;72
2015;PR;Puerto Rico;36;998;55 - 64;72
2015;PR;Puerto Rico;52;850;45 - 54;72
2015;PR;Puerto Rico;85;665;35 - 44;72
2015;PR;Puerto Rico;150;612;25 - 34;72
2015;PR;Puerto Rico;172;418;18 - 24;72
2015;PR;Puerto Rico;NULL;1085;NULL;72
2015;PR;Puerto Rico;NULL;1325;NULL;72
2015;PR;Puerto Rico;NULL;1304;NULL;72
2015;PR;Puerto Rico;NULL;1490;NULL;72
2015;PR;Puerto Rico;NULL;3332;NULL;72
2015;PR;Puerto Rico;NULL;1893;NULL;72
2015;PR;Puerto Rico;NULL;2031;NULL;72
2015;PR;Puerto Rico;NULL;898;NULL;72
2015;PR;Puerto Rico;NULL;1219;NULL;72
2015;PR;Puerto Rico;NULL;417;NULL;72
2015;PR;Puerto Rico;NULL;184;NULL;72
2015;PR;Puerto Rico;NULL;314;NULL;72
2015;PR;Puerto Rico;NULL;162;NULL;72
2015;PR;Puerto Rico;NULL;5225;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;5174;NULL;72
2015;PR;Puerto Rico;134;995;55 - 64;72
2015;PR;Puerto Rico;139;850;45 - 54;72
2015;PR;Puerto Rico;157;665;35 - 44;72
2015;PR;Puerto Rico;175;1682;65 or older;72
2015;PR;Puerto Rico;191;613;25 - 34;72
2015;PR;Puerto Rico;252;419;18 - 24;72
2015;PR;Puerto Rico;NULL;1084;NULL;72
2015;PR;Puerto Rico;NULL;1325;NULL;72
2015;PR;Puerto Rico;NULL;1489;NULL;72
2015;PR;Puerto Rico;NULL;1305;NULL;72
2015;PR;Puerto Rico;NULL;3330;NULL;72
2015;PR;Puerto Rico;NULL;1894;NULL;72
2015;PR;Puerto Rico;NULL;2031;NULL;72
2015;PR;Puerto Rico;NULL;1218;NULL;72
2015;PR;Puerto Rico;NULL;899;NULL;72
2015;PR;Puerto Rico;NULL;183;NULL;72
2015;PR;Puerto Rico;NULL;417;NULL;72
2015;PR;Puerto Rico;NULL;314;NULL;72
2015;PR;Puerto Rico;NULL;162;NULL;72
2015;PR;Puerto Rico;NULL;5224;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;5173;NULL;72
2015;PR;Puerto Rico;33;1706;65 or older;72
2015;PR;Puerto Rico;46;1021;55 - 64;72
2015;PR;Puerto Rico;75;862;45 - 54;72
2015;PR;Puerto Rico;140;668;35 - 44;72
2015;PR;Puerto Rico;179;619;25 - 34;72
2015;PR;Puerto Rico;223;420;18 - 24;72
2015;PR;Puerto Rico;NULL;1097;NULL;72
2015;PR;Puerto Rico;NULL;1344;NULL;72
2015;PR;Puerto Rico;NULL;1314;NULL;72
2015;PR;Puerto Rico;NULL;1518;NULL;72
2015;PR;Puerto Rico;NULL;3375;NULL;72
2015;PR;Puerto Rico;NULL;1921;NULL;72
2015;PR;Puerto Rico;NULL;2052;NULL;72
2015;PR;Puerto Rico;NULL;922;NULL;72
2015;PR;Puerto Rico;NULL;1232;NULL;72
2015;PR;Puerto Rico;NULL;421;NULL;72
2015;PR;Puerto Rico;NULL;320;NULL;72
2015;PR;Puerto Rico;NULL;185;NULL;72
2015;PR;Puerto Rico;NULL;164;NULL;72
2015;PR;Puerto Rico;NULL;5296;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;5244;NULL;72
2015;PR;Puerto Rico;338;421;18 - 24;72
2015;PR;Puerto Rico;395;620;25 - 34;72
2015;PR;Puerto Rico;485;667;35 - 44;72
2015;PR;Puerto Rico;504;862;45 - 54;72
2015;PR;Puerto Rico;530;1023;55 - 64;72
2015;PR;Puerto Rico;579;1708;65 or older;72
2015;PR;Puerto Rico;NULL;1519;NULL;72
2015;PR;Puerto Rico;NULL;1317;NULL;72
2015;PR;Puerto Rico;NULL;1345;NULL;72
2015;PR;Puerto Rico;NULL;1097;NULL;72
2015;PR;Puerto Rico;NULL;1923;NULL;72
2015;PR;Puerto Rico;NULL;3378;NULL;72
2015;PR;Puerto Rico;NULL;164;NULL;72
2015;PR;Puerto Rico;NULL;185;NULL;72
2015;PR;Puerto Rico;NULL;320;NULL;72
2015;PR;Puerto Rico;NULL;421;NULL;72
2015;PR;Puerto Rico;NULL;1232;NULL;72
2015;PR;Puerto Rico;NULL;924;NULL;72
2015;PR;Puerto Rico;NULL;2055;NULL;72
2015;PR;Puerto Rico;NULL;5301;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;NULL;NULL;72
2015;PR;Puerto Rico;NULL;5249;NULL;72
2015;AL;Alabama;251;436;18 - 24;1
2015;AL;Alabama;302;2487;65 or older;1
2015;AL;Alabama;352;686;25 - 34;1
2015;AL;Alabama;403;1694;55 - 64;1
2015;AL;Alabama;406;1244;45 - 54;1
2015;AL;Alabama;NULL;2068;NULL;1
2015;AL;Alabama;NULL;2078;NULL;1
2015;AL;Alabama;NULL;2336;NULL;1
2015;AL;Alabama;NULL;888;NULL;1
2015;AL;Alabama;NULL;2958;NULL;1
2015;AL;Alabama;NULL;4425;NULL;1
2015;AL;Alabama;NULL;1298;NULL;1
2015;AL;Alabama;NULL;1427;NULL;1
2015;AL;Alabama;NULL;908;NULL;1
2015;AL;Alabama;NULL;843;NULL;1
2015;AL;Alabama;NULL;683;NULL;1
2015;AL;Alabama;NULL;1302;NULL;1
2015;AL;Alabama;NULL;922;NULL;1
2015;AL;Alabama;NULL;7383;NULL;1
2015;AL;Alabama;NULL;NULL;NULL;1
2015;AL;Alabama;NULL;NULL;NULL;1
2015;AL;Alabama;NULL;NULL;NULL;1
2015;AL;Alabama;NULL;88;NULL;1
2015;AL;Alabama;NULL;5075;NULL;1
2015;AL;Alabama;NULL;112;NULL;1
2015;AL;Alabama;NULL;75;NULL;1
2015;AL;Alabama;NULL;1876;NULL;1
2015;AL;Alabama;224;436;18 - 24;1
2015;AL;Alabama;296;686;25 - 34;1
2015;AL;Alabama;336;836;35 - 44;1
2015;AL;Alabama;345;1244;45 - 54;1
2015;AL;Alabama;361;1694;55 - 64;1
2015;AL;Alabama;378;2487;65 or older;1
2015;AL;Alabama;NULL;888;NULL;1
2015;AL;Alabama;NULL;2336;NULL;1
2015;AL;Alabama;NULL;2078;NULL;1
2015;AL;Alabama;NULL;2068;NULL;1
2015;AL;Alabama;NULL;4425;NULL;1
2015;AL;Alabama;NULL;2958;NULL;1
2015;AL;Alabama;NULL;922;NULL;1
2015;AL;Alabama;NULL;1298;NULL;1
2015;AL;Alabama;NULL;1302;NULL;1
2015;AL;Alabama;NULL;683;NULL;1
2015;AL;Alabama;NULL;1427;NULL;1
2015;AL;Alabama;NULL;843;NULL;1
2015;AL;Alabama;NULL;908;NULL;1
2015;AL;Alabama;NULL;7383;NULL;1
2015;AL;Alabama;NULL;NULL;NULL;1
2015;AL;Alabama;NULL;NULL;NULL;1
2015;AL;Alabama;NULL;NULL;NULL;1
2015;AL;Alabama;NULL;112;NULL;1
2015;AL;Alabama;NULL;1876;NULL;1
2015;AL;Alabama;NULL;75;NULL;1
2015;AL;Alabama;NULL;5075;NULL;1
2015;AL;Alabama;NULL;88;NULL;1
2015;AK;Alaska;192;193;18 - 24;2
2015;AK;Alaska;298;416;25 - 34;2
2015;AK;Alaska;306;853;55 - 64;2
2015;AK;Alaska;308;669;45 - 54;2
2015;AK;Alaska;347;844;65 or older;2
2015;AK;Alaska;NULL;1290;NULL;2
2015;AK;Alaska;NULL;922;NULL;2
2015;AK;Alaska;NULL;227;NULL;2
2015;AK;Alaska;NULL;983;NULL;2
2015;AK;Alaska;NULL;1642;NULL;2
2015;AK;Alaska;NULL;1792;NULL;2
2015;AK;Alaska;NULL;330;NULL;2
2015;AK;Alaska;NULL;269;NULL;2
2015;AK;Alaska;NULL;512;NULL;2
2015;AK;Alaska;NULL;1274;NULL;2
2015;AK;Alaska;NULL;391;NULL;2
2015;AK;Alaska;NULL;368;NULL;2
2015;AK;Alaska;NULL;290;NULL;2
2015;AK;Alaska;NULL;3434;NULL;2
2015;AK;Alaska;NULL;NULL;NULL;2
2015;AK;Alaska;NULL;NULL;NULL;2
2015;AK;Alaska;NULL;59;NULL;2
2015;AK;Alaska;NULL;2407;NULL;2
2015;AK;Alaska;NULL;144;NULL;2
2015;AK;Alaska;NULL;585;NULL;2
2015;AK;Alaska;NULL;52;NULL;2
2015;AK;Alaska;263;193;18 - 24;2
2015;AK;Alaska;358;844;65 or older;2
2015;AK;Alaska;365;416;25 - 34;2
2015;AK;Alaska;399;669;45 - 54;2
2015;AK;Alaska;408;853;55 - 64;2
2015;AK;Alaska;431;459;35 - 44;2
2015;AK;Alaska;NULL;227;NULL;2
2015;AK;Alaska;NULL;922;NULL;2
2015;AK;Alaska;NULL;1290;NULL;2
